composition,compostion_id,grain_size,size_index,stochastic_heating,heating_timescale,cooling_timescale,heat2cool_ratio,type,scale,temperature,wavelength,Cext,Cabs,Csca,albedo,g,eq_emis,st_emis
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.248097,1.21783E-16,1.21783E-16,7.88745E-23,6.47666E-07,4.8698E-06,0,6.99931E-19
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.260832,9.75005E-17,9.75004E-17,5.41681E-23,5.55568E-07,5.06784E-06,0,1.24734E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.274221,8.29588E-17,8.29588E-17,3.90704E-23,4.70962E-07,6.77691E-06,0,2.26562E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.288297,7.3885E-17,7.38849E-17,2.91213E-23,3.94144E-07,9.09194E-06,0,4.1395E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.303095,6.68034E-17,6.68033E-17,2.24408E-23,3.35923E-07,1.01939E-05,0,7.39287E-18
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.318653,5.80204E-17,5.80204E-17,1.74741E-23,3.01171E-07,1.06359E-05,0,1.22338E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.335009,5.06079E-17,5.06079E-17,1.37636E-23,2.71965E-07,1.04589E-05,0,1.96452E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.352205,4.33415E-17,4.33415E-17,1.09747E-23,2.53214E-07,9.92402E-06,0,2.99777E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.370284,3.53494E-17,3.53494E-17,8.82833E-24,2.49745E-07,9.27773E-06,0,4.22286E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.389291,2.49579E-17,2.49579E-17,7.15635E-24,2.86737E-07,8.64973E-06,0,4.99892E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.409273,1.76707E-17,1.76707E-17,5.81837E-24,3.29266E-07,8.04008E-06,0,5.76881E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.430281,1.46942E-17,1.46942E-17,4.73522E-24,3.2225E-07,7.4609E-06,0,7.611E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.452368,1.09464E-17,1.09464E-17,3.85314E-24,3.52E-07,6.86271E-06,0,8.76767E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.475588,6.10092E-18,6.10092E-18,3.13745E-24,5.14259E-07,6.28982E-06,0,7.37398E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.5,3.72625E-18,3.72625E-18,2.56143E-24,6.87401E-07,5.7402E-06,4.56716E-301,6.63977E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.525665,2.53312E-18,2.53311E-18,2.0934E-24,8.26413E-07,5.22056E-06,1.01341E-286,6.50833E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.552647,1.56824E-18,1.56824E-18,1.71153E-24,1.09137E-06,4.74715E-06,3.95667E-273,5.68817E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.581015,1.05102E-18,1.05102E-18,1.40613E-24,1.33787E-06,4.30726E-06,3.50174E-260,5.27427E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.610839,8.33843E-19,8.33842E-19,1.15557E-24,1.38583E-06,3.90876E-06,8.29099E-248,5.6791E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.642193,5.77132E-19,5.77131E-19,9.49491E-25,1.64519E-06,3.54731E-06,4.16144E-236,5.23791E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.675157,3.2165E-19,3.21649E-19,7.81056E-25,2.42828E-06,3.22076E-06,4.37948E-225,3.82265E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.709813,2.22142E-19,2.22142E-19,6.43594E-25,2.89721E-06,2.92794E-06,1.58812E-214,3.39987E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.746248,1.8159E-19,1.81589E-19,5.30414E-25,2.92094E-06,2.66623E-06,2.01795E-204,3.52251E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.784553,1.57401E-19,1.57401E-19,4.37004E-25,2.77637E-06,2.42862E-06,8.53984E-195,3.81135E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.824824,1.39131E-19,1.3913E-19,3.59962E-25,2.58722E-06,2.21538E-06,1.22496E-185,4.14446E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.867162,1.23697E-19,1.23696E-19,2.96612E-25,2.3979E-06,2.0235E-06,6.19918E-177,4.47001E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.911674,1.09978E-19,1.09978E-19,2.44281E-25,2.22118E-06,1.84991E-06,1.15818E-168,4.75706E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,0.95847,9.76185E-20,9.76183E-20,2.01015E-25,2.05919E-06,1.69437E-06,8.3727E-161,4.98945E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.00767,8.64089E-20,8.64087E-20,1.65424E-25,1.91444E-06,1.55311E-06,2.45019E-153,5.15454E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.05939,7.63313E-20,7.63312E-20,1.36078E-25,1.78273E-06,1.42498E-06,3.03549E-146,5.25132E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.11377,6.72063E-20,6.72061E-20,1.11903E-25,1.66507E-06,1.30838E-06,1.65792E-139,5.27133E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.17094,5.91384E-20,5.91383E-20,9.19832E-26,1.55539E-06,1.1995E-06,4.16586E-133,5.23013E-17
carbonaceous,3,3.55E-08,0,True,22370200,0.184662,100,IRSF,1,-1,1.23105,5.19764E-20,5.19763E-20,7.56442E-26,1.45536E-06,1.09948E-06,4.99845E-127,5.12784E-17
