composition,compostion_id,grain_size,size_index,stochastic_heating,heating_timescale,cooling_timescale,heat2cool_ratio,type,scale,temperature,wavelength,Cext,Cabs,Csca,albedo,g,eq_emis,st_emis
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,38.9291,1.58064E-17,1.58064E-17,8.41369E-28,5.32295E-11,-1.73454E-07,1.2869E-17,4.7929E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,40.9273,1.33148E-17,1.33148E-17,6.92212E-28,5.19881E-11,-1.57337E-07,1.89914E-17,3.8179E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,43.0282,1.11392E-17,1.11392E-17,5.64719E-28,5.06966E-11,-1.28345E-07,2.67543E-17,3.01145E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,45.2368,9.28471E-18,9.28471E-18,4.59159E-28,4.94532E-11,-9.87495E-08,3.61633E-17,2.36016E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,47.5588,7.78788E-18,7.78788E-18,3.72402E-28,4.78181E-11,-7.21474E-08,4.74595E-17,1.85683E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,50,6.53212E-18,6.53212E-18,3.02089E-28,4.62467E-11,-2.37048E-08,6.01952E-17,1.45753E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,52.5665,5.52116E-18,5.52116E-18,2.44906E-28,4.43577E-11,3.04744E-08,7.44848E-17,1.15064E-16
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,55.2648,4.69336E-18,4.69336E-18,1.98586E-28,4.2312E-11,5.46813E-08,8.98796E-17,9.11944E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,58.1015,4.01418E-18,4.01418E-18,1.61249E-28,4.01698E-11,8.97832E-08,1.0597E-16,7.26073E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,61.0839,3.45131E-18,3.45131E-18,1.30984E-28,3.7952E-11,1.20986E-07,1.22142E-16,5.8033E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,64.2193,2.98101E-18,2.98101E-18,1.06443E-28,3.57071E-11,1.56107E-07,1.37727E-16,4.65428E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,67.5157,2.58812E-18,2.58812E-18,8.65678E-29,3.34481E-11,1.78599E-07,1.52217E-16,3.74831E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,70.9813,2.25682E-18,2.25682E-18,7.04725E-29,3.12264E-11,1.88686E-07,1.6496E-16,3.02927E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,74.6248,1.97546E-18,1.97546E-18,5.73858E-29,2.90493E-11,1.78728E-07,1.75407E-16,2.45576E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,78.4553,1.73516E-18,1.73516E-18,4.67395E-29,2.69368E-11,1.81533E-07,1.83146E-16,1.99649E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,82.4824,1.52946E-18,1.52946E-18,3.81027E-29,2.49125E-11,1.58667E-07,1.87985E-16,1.62801E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,86.7162,1.35322E-18,1.35322E-18,3.10741E-29,2.29631E-11,1.47114E-07,1.89918E-16,1.33195E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,91.1674,1.20091E-18,1.20091E-18,2.53443E-29,2.11043E-11,1.6279E-07,1.88903E-16,1.09261E-17
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,95.847,1.06873E-18,1.06873E-18,2.06734E-29,1.93439E-11,1.63117E-07,1.85117E-16,8.98494E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,100.767,9.54193E-19,9.54193E-19,1.68786E-29,1.76889E-11,8.77919E-08,1.78966E-16,7.41036E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,105.939,8.57078E-19,8.57078E-19,1.37791E-29,1.60768E-11,8.61385E-08,1.71313E-16,6.14683E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,111.377,7.73385E-19,7.73385E-19,1.12472E-29,1.45429E-11,1.18754E-07,1.62268E-16,5.12063E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,117.094,7.04424E-19,7.04424E-19,9.18452E-30,1.30383E-11,7.47878E-08,1.52936E-16,4.30451E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,123.105,6.49747E-19,6.49747E-19,7.50627E-30,1.15526E-11,3.31227E-08,1.43999E-16,3.66312E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,129.424,6.05558E-19,6.05558E-19,6.14003E-30,1.01395E-11,-7.56222E-09,1.35246E-16,3.14864E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,136.067,5.63678E-19,5.63678E-19,5.0265E-30,8.91733E-12,3.6522E-08,1.25332E-16,2.702E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,143.051,5.11301E-19,5.11301E-19,4.12087E-30,8.05959E-12,3.06015E-08,1.11884E-16,2.25855E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,150.394,4.54573E-19,4.54573E-19,3.37744E-30,7.42992E-12,-1.68361E-08,9.68341E-17,1.84947E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,158.114,3.98075E-19,3.98075E-19,2.76405E-30,6.94353E-12,-7.53358E-08,8.17073E-17,1.49099E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,166.23,3.48091E-19,3.48091E-19,2.26061E-30,6.4943E-12,7.15811E-09,6.81785E-17,1.19956E-18
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,174.763,3.04835E-19,3.04835E-19,1.84963E-30,6.06764E-12,-6.57083E-09,5.64556E-17,9.65937E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,183.733,2.69971E-19,2.69971E-19,1.51263E-30,5.60293E-12,-6.60767E-08,4.68711E-17,7.86089E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,193.164,2.39532E-19,2.39532E-19,1.23674E-30,5.16313E-12,-4.51726E-08,3.86701E-17,6.40453E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,203.079,2.13342E-19,2.13342E-19,1.01138E-30,4.74063E-12,4.33665E-08,3.17828E-17,5.23413E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,213.503,1.91319E-19,1.91319E-19,8.27413E-31,4.32479E-12,2.16808E-08,2.61133E-17,4.30361E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,224.463,1.71474E-19,1.71474E-19,6.76771E-31,3.94678E-12,9.47488E-09,2.12991E-17,3.53365E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,235.984,1.53585E-19,1.53585E-19,5.53441E-31,3.60348E-12,-1.98399E-07,1.72511E-17,2.897E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,248.097,1.37494E-19,1.37494E-19,4.52832E-31,3.29348E-12,-8.34793E-08,1.38825E-17,2.37171E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,260.832,1.23825E-19,1.23825E-19,3.70534E-31,2.99241E-12,1.12908E-07,1.11759E-17,1.95145E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,274.221,1.11524E-19,1.11524E-19,3.03123E-31,2.718E-12,1.40357E-07,8.95076E-18,1.60422E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,288.297,1.00328E-19,1.00328E-19,2.47943E-31,2.47133E-12,-2.18378E-07,7.12505E-18,1.31588E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,303.095,9.02815E-20,9.02815E-20,2.02945E-31,2.24791E-12,-1.53556E-07,5.64728E-18,1.07852E-19
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,318.653,8.15229E-20,8.15229E-20,1.66075E-31,2.03716E-12,-1.21908E-08,4.47213E-18,8.86067E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,335.009,7.35159E-20,7.35159E-20,1.3587E-31,1.84817E-12,5.0581E-07,3.52248E-18,7.26149E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,352.206,6.62166E-20,6.62166E-20,1.11181E-31,1.67905E-12,-1.34074E-07,2.76066E-18,5.93676E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,370.284,5.98382E-20,5.98382E-20,9.10069E-32,1.52088E-12,6.01896E-08,2.16299E-18,4.86364E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,389.291,5.40322E-20,5.40322E-20,7.44748E-32,1.37834E-12,-3.3706E-07,1.68774E-18,3.97628E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,409.273,4.87242E-20,4.87242E-20,6.09307E-32,1.25052E-12,3.68864E-07,1.31103E-18,3.24212E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,430.282,4.40673E-20,4.40673E-20,4.9876E-32,1.13181E-12,2.81886E-07,1.0184E-18,2.64763E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,452.368,3.98438E-20,3.98438E-20,4.08252E-32,1.02463E-12,-3.42211E-07,7.88681E-19,2.1584E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,475.588,3.59759E-20,3.59759E-20,3.34083E-32,9.2863E-13,-2.71621E-07,6.08364E-19,1.75454E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,500,3.24428E-20,3.24428E-20,2.73352E-32,8.42565E-13,-7.46449E-07,4.67549E-19,1.42225E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,525.665,2.94369E-20,2.94369E-20,2.23802E-32,7.60278E-13,6.10655E-07,3.60716E-19,1.15813E-20
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,552.648,2.66749E-20,2.66749E-20,1.83183E-32,6.86725E-13,7.11505E-07,2.77337E-19,9.40271E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,581.015,2.4139E-20,2.4139E-20,1.49898E-32,6.20978E-13,7.38616E-07,2.12512E-19,7.61041E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,610.838,2.18171E-20,2.18171E-20,1.22685E-32,5.62333E-13,-5.91231E-07,1.6233E-19,6.14122E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,642.193,1.96946E-20,1.96946E-20,1.00438E-32,5.09979E-13,3.49099E-07,1.23627E-19,4.94059E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,675.157,1.77544E-20,1.77544E-20,8.22034E-33,4.63003E-13,4.26519E-09,9.38664E-20,3.96183E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,709.813,1.60246E-20,1.60246E-20,6.72627E-33,4.19746E-13,-4.95295E-07,7.12442E-20,3.1747E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,746.247,1.45447E-20,1.45447E-20,5.5067E-33,3.78606E-13,-3.10534E-06,5.42975E-20,2.55322E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,784.553,1.31842E-20,1.31842E-20,4.50788E-33,3.41916E-13,3.74085E-07,4.12703E-20,2.04661E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,824.824,1.19349E-20,1.19349E-20,3.68926E-33,3.09115E-13,1.07812E-06,3.12855E-20,1.63499E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,867.162,1.07898E-20,1.07898E-20,3.01894E-33,2.79795E-13,-3.98802E-06,2.36561E-20,1.30174E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,911.674,9.74377E-21,9.74377E-21,2.47185E-33,2.53685E-13,-8.58106E-07,1.78466E-20,1.0331E-21
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,958.471,8.78721E-21,8.78721E-21,2.02333E-33,2.30258E-13,-1.29617E-06,1.34308E-20,8.17063E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1007.67,7.92238E-21,7.92238E-21,1.65574E-33,2.08996E-13,-1.12728E-07,1.00945E-20,6.4466E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1059.39,7.17662E-21,7.17662E-21,1.35529E-33,1.88848E-13,-1.34928E-06,7.61553E-21,5.09967E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1113.77,6.49317E-21,6.49317E-21,1.1096E-33,1.70887E-13,-2.6743E-08,5.73311E-21,4.02071E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1170.94,5.86685E-21,5.86685E-21,9.08172E-34,1.54797E-13,-1.76804E-07,4.30639E-21,3.15903E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1231.05,5.30187E-21,5.30187E-21,7.43147E-34,1.40167E-13,1.63615E-06,3.23266E-21,2.47725E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1294.24,4.80379E-21,4.80379E-21,6.08441E-34,1.26659E-13,3.02069E-07,2.43109E-21,1.94361E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1360.67,4.34855E-21,4.34855E-21,4.98086E-34,1.14541E-13,3.76288E-06,1.82529E-21,1.5204E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1430.51,3.93121E-21,3.93121E-21,4.07642E-34,1.03694E-13,5.7712E-06,1.36767E-21,1.18534E-22
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1503.94,3.5507E-21,3.5507E-21,3.33595E-34,9.39519E-14,1.30273E-05,1.02319E-21,9.21433E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1581.14,3.22166E-21,3.22166E-21,2.73146E-34,8.47845E-14,2.91671E-06,7.68497E-22,7.18139E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1662.3,2.91938E-21,2.91938E-21,2.23588E-34,7.65876E-14,-3.78031E-06,5.76131E-22,5.57908E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1747.63,2.64193E-21,2.64193E-21,1.82973E-34,6.92573E-14,4.03556E-06,4.311E-22,4.32031E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1837.33,2.388E-21,2.388E-21,1.49772E-34,6.27185E-14,-3.44266E-06,3.22028E-22,3.33545E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,1931.64,2.15591E-21,2.15591E-21,1.22622E-34,5.68771E-14,-6.41504E-06,2.40147E-22,2.56742E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2030.79,1.9586E-21,1.9586E-21,1.00365E-34,5.12434E-14,-3.23116E-06,1.80127E-22,1.9852E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2135.03,1.80868E-21,1.80868E-21,8.21283E-35,4.54079E-14,1.22251E-05,1.37274E-22,1.55768E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2244.63,1.66866E-21,1.66866E-21,6.72432E-35,4.02978E-14,9.09658E-06,1.04473E-22,1.21907E-23
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2359.84,1.53779E-21,1.53779E-21,5.50482E-35,3.5797E-14,4.9474E-06,7.93919E-23,9.51521E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2480.97,1.41555E-21,1.41555E-21,4.50524E-35,3.18268E-14,3.48774E-06,6.02396E-23,7.40699E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2608.32,1.30157E-21,1.30157E-21,3.68699E-35,2.83274E-14,8.11764E-06,4.56401E-23,5.7509E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2742.21,1.19553E-21,1.19553E-21,3.01889E-35,2.52514E-14,8.37696E-06,3.45318E-23,4.45419E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,2882.96,1.09682E-21,1.09682E-21,2.47118E-35,2.25305E-14,1.16733E-05,2.60875E-23,3.44099E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3030.95,1.00502E-21,1.00502E-21,2.02229E-35,2.01219E-14,1.00155E-05,1.96779E-23,2.65151E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3186.53,9.1987E-22,9.1987E-22,1.65533E-35,1.79952E-14,-2.18757E-05,1.48223E-23,2.03831E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3350.09,8.40971E-22,8.40971E-22,1.35528E-35,1.61157E-14,2.10958E-06,1.1149E-23,1.56323E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3522.05,7.67864E-22,7.67864E-22,1.10934E-35,1.44471E-14,3.84709E-05,8.37326E-24,1.19597E-24
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3702.84,7.00214E-22,7.00214E-22,9.07677E-36,1.29629E-14,-3.6965E-05,6.27895E-24,9.12797E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,3892.91,6.37831E-22,6.37831E-22,7.432E-36,1.1652E-14,-5.75584E-06,4.7023E-24,6.95181E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,4092.73,5.80271E-22,5.80271E-22,6.08427E-36,1.04852E-14,1.09153E-05,3.51632E-24,5.28238E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,4302.81,5.27213E-22,5.27213E-22,4.97976E-36,9.44544E-15,6.30173E-05,2.62546E-24,4.0047E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,4523.68,4.78401E-22,4.78401E-22,4.07469E-36,8.51731E-15,-9.4919E-05,1.95743E-24,3.0294E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,4755.88,4.33625E-22,4.33625E-22,3.33663E-36,7.69475E-15,-5.26431E-06,1.45748E-24,2.28704E-25
graphite,2,1.53474E-07,14,True,207110,4.94735,100,IRSF,1,-1,5000,3.92518E-22,3.92518E-22,2.73126E-36,6.95832E-15,-1.47407E-06,1.08359E-24,1.72286E-25
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.05,2.06325E-14,2.05561E-14,7.64372E-17,0.0037047,0.00641664,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0525665,2.38964E-14,2.38143E-14,8.20844E-17,0.00343501,0.00571449,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0552647,2.75841E-14,2.74961E-14,8.80698E-17,0.00319277,0.00508682,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0581015,3.13066E-14,3.12136E-14,9.30389E-17,0.00297186,0.00452508,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0610839,3.55031E-14,3.5404E-14,9.91423E-17,0.0027925,0.00398421,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0642193,4.1521E-14,4.14102E-14,1.1082E-16,0.00266901,0.00344591,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0675157,5.07725E-14,5.06415E-14,1.30949E-16,0.00257913,0.00290255,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0709813,5.67837E-14,5.66473E-14,1.36396E-16,0.00240203,0.00242914,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0746248,5.4433E-14,5.43128E-14,1.20203E-16,0.00220828,0.00209025,0,0
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0784553,4.66839E-14,4.65901E-14,9.38581E-17,0.0020105,0.00186471,0,6.42902E-303
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0824824,3.75874E-14,3.75213E-14,6.61983E-17,0.00176118,0.00173916,0,9.58851E-289
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0867162,3.28228E-14,3.27718E-14,5.09915E-17,0.00155354,0.00166658,0,3.0884E-275
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.0911674,2.8944E-14,2.89012E-14,4.28006E-17,0.00147874,0.00161525,0,2.16538E-262
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.095847,2.27632E-14,2.27292E-14,3.40154E-17,0.00149432,0.00170041,0,3.14387E-250
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.100767,1.57034E-14,1.56802E-14,2.32112E-17,0.0014781,0.00198378,0,9.99203E-239
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.105939,1.02993E-14,1.02833E-14,1.60762E-17,0.00156089,0.0021424,0,8.05821E-228
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.111377,6.2311E-15,6.22128E-15,9.81939E-18,0.00157587,0.00245268,0,1.70693E-217
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.117094,4.75358E-15,4.74747E-15,6.113E-18,0.00128598,0.00225093,0,1.3809E-207
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.123105,3.71699E-15,3.71301E-15,3.97929E-18,0.00107057,0.00193199,0,3.67483E-198
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.129424,3.11413E-15,3.11157E-15,2.55779E-18,0.00082135,0.00162502,0,3.55492E-189
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.136067,2.94617E-15,2.94451E-15,1.65621E-18,0.000562157,0.00137504,0,1.38903E-180
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.143051,3.0527E-15,3.05162E-15,1.0874E-18,0.000356207,0.00117308,0,2.23545E-172
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.150394,3.51907E-15,3.51833E-15,7.40506E-19,0.000210427,0.00100149,0,1.57886E-164
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.158114,4.26848E-15,4.26792E-15,5.5976E-19,0.000131138,0.00085771,0,4.84382E-157
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.16623,5.34339E-15,5.34287E-15,5.1675E-19,9.67083E-05,0.000737434,0,6.61062E-150
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.174762,6.99117E-15,6.99054E-15,6.22176E-19,8.89946E-05,0.000634149,0,4.2353E-143
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.183733,9.38213E-15,9.38124E-15,8.87895E-19,9.46369E-05,0.000540165,0,1.29998E-136
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.193164,1.3023E-14,1.30215E-14,1.41019E-18,0.000108285,0.000449535,0,2.0007E-130
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.203079,1.72251E-14,1.7223E-14,2.15407E-18,0.000125054,0.000360483,0,1.47359E-124
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.213503,1.86286E-14,1.86259E-14,2.64801E-18,0.000142148,0.000277237,0,4.60966E-119
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.224463,1.43259E-14,1.43237E-14,2.20287E-18,0.000153768,0.000205285,0,5.49943E-114
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.235984,9.76562E-15,9.76413E-15,1.49428E-18,0.000153015,0.000146545,0,3.21567E-109
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.248097,6.92891E-15,6.92794E-15,9.66709E-19,0.000139518,0.000112207,0,1.11396E-104
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.260832,5.47416E-15,5.47349E-15,6.63591E-19,0.000121222,0.00011659,0,2.51404E-100
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.274221,4.51626E-15,4.51578E-15,4.78466E-19,0.000105943,0.000155755,0,3.55855E-96
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.288297,3.90255E-15,3.9022E-15,3.56535E-19,9.13594E-05,0.000209044,0,3.2488E-92
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.303095,3.43193E-15,3.43165E-15,2.74695E-19,8.00411E-05,0.000234489,0,1.90337E-88
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.318653,3.0293E-15,3.02909E-15,2.13867E-19,7.05995E-05,0.000244748,0,7.21902E-85
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.335009,2.71575E-15,2.71558E-15,1.68435E-19,6.20214E-05,0.000240738,0,1.83245E-81
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.352205,2.4735E-15,2.47336E-15,1.34292E-19,5.42924E-05,0.000228465,0,3.17833E-78
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.370284,2.27112E-15,2.27101E-15,1.08019E-19,4.75621E-05,0.000213612,0,3.81099E-75
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.389291,2.0808E-15,2.08071E-15,8.7556E-20,4.2078E-05,0.00019917,0,3.18527E-72
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.409273,1.89892E-15,1.89885E-15,7.11817E-20,3.74853E-05,0.000185145,0,1.88528E-69
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.430281,1.72482E-15,1.72476E-15,5.79274E-20,3.35847E-05,0.000171819,0,8.02926E-67
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.452368,1.57504E-15,1.575E-15,4.71344E-20,2.99258E-05,0.00015805,0,2.52533E-64
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.475588,1.43946E-15,1.43942E-15,3.83779E-20,2.66614E-05,0.000144862,0,5.92823E-62
graphite,2,1.70392E-07,15,True,151293,5.61626,100,IRSF,1,-1,0.5,1.32473E-15,1.3247E-15,3.13308E-20,2.36507E-05,0.000132207,0,1.06029E-59
