composition,compostion_id,grain_size,size_index,stochastic_heating,heating_timescale,cooling_timescale,heat2cool_ratio,type,scale,temperature,wavelength,Cext,Cabs,Csca,albedo,g,eq_emis,st_emis
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,15.0394,1.81569E-20,1.81569E-20,3.75823E-30,2.06986E-10,1.4466E-08,2.32251E-20,1.05075E-18
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,15.8114,1.78394E-20,1.78394E-20,3.06453E-30,1.71784E-10,1.07101E-08,4.93242E-20,9.55466E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,16.623,2.33716E-20,2.33716E-20,2.49842E-30,1.069E-10,2.98507E-09,1.32887E-19,1.1625E-18
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,17.4762,2.00051E-20,2.00051E-20,2.03582E-30,1.01765E-10,-1.46196E-08,2.23077E-19,9.27206E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,18.3733,1.35597E-20,1.35597E-20,1.65798E-30,1.22273E-10,-2.14763E-08,2.83463E-19,5.87511E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,19.3164,1.14341E-20,1.14341E-20,1.352E-30,1.18243E-10,2.87151E-08,4.29284E-19,4.64526E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,20.3079,9.70176E-21,9.70176E-21,1.10319E-30,1.13711E-10,-9.52793E-09,6.28016E-19,3.70599E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,21.3503,8.3615E-21,8.3615E-21,9.01138E-31,1.07772E-10,2.78485E-09,8.97681E-19,3.0106E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,22.4463,7.2497E-21,7.2497E-21,7.38471E-31,1.01862E-10,1.8836E-08,1.24406E-18,2.46567E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,23.5984,6.30253E-21,6.30253E-21,6.08784E-31,9.65936E-11,-9.63021E-10,1.66905E-18,2.02842E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,24.8097,5.48872E-21,5.48872E-21,5.06208E-31,9.2227E-11,2.19306E-09,2.16946E-18,1.67405E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,26.0832,4.78894E-21,4.78894E-21,4.26362E-31,8.90305E-11,-2.3681E-08,2.73682E-18,1.3857E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,27.4221,4.18841E-21,4.18841E-21,3.64077E-31,8.69249E-11,-6.65287E-09,3.35784E-18,1.15065E-19
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,28.8297,3.6717E-21,3.6717E-21,3.16129E-31,8.60988E-11,-3.07763E-08,4.01234E-18,9.58116E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,30.3095,3.22578E-21,3.22578E-21,2.77881E-31,8.6144E-11,5.09046E-09,4.67536E-18,7.99669E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,31.8653,2.84019E-21,2.84019E-21,2.44151E-31,8.5963E-11,-3.36564E-08,5.31967E-18,6.68801E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,33.5009,2.50711E-21,2.50711E-21,2.14148E-31,8.54163E-11,-9.54278E-09,5.92008E-18,5.60584E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,35.2206,2.21745E-21,2.21745E-21,1.83394E-31,8.27052E-11,-1.69416E-08,6.44785E-18,4.70533E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,37.0284,1.9649E-21,1.9649E-21,1.55127E-31,7.89491E-11,4.30168E-08,6.88016E-18,3.95382E-20
PAH-ionized,1,3.55E-08,0,True,18595300,0.136239,100,IRSF,1,-1,38.9291,1.74439E-21,1.74439E-21,1.28869E-31,7.38759E-11,7.29454E-09,7.20061E-18,3.32554E-20
